patient_key,peak_type,gap_order,curve_idx,x,y,profile_name,peak_height,peak_prominence,peak_width_half_prominence,peak_width_height,left_ips,right_ips,left_base_idx,right_base_idx,prev_peak_idx,next_peak_idx,distance_to_prev_peak_idx,distance_to_next_peak_idx,left_valley_idx,right_valley_idx,left_valley_value,right_valley_value,valley_to_valley_width,height_above_left_valley,height_above_right_valley,height_above_mean_valleys
S_183,gap,8,197,208.26527,558.4184,gap_score_smooth,0.9331077933311462,0.43112486600875854,11.261055546367942,0.717545360326767,191.88710339284202,203.14815893920996,173,239,181.0,227.0,16.0,30.0,188,204,0.6377996206283569,0.7050853967666626,16,0.2953081727027893,0.22802239656448364,0.2616652846336365
S_183,gap,9,227,284.50174,619.5481,gap_score_smooth,0.5677106380462646,0.3050938844680786,7.4255384647227345,0.41516369581222534,223.56208086588666,230.9876193306094,219,239,197.0,,30.0,0.0,219,239,0.26261675357818604,0.046574968844652176,20,0.3050938844680786,0.5211356692016125,0.41311477683484554
S_184,gap,1,19,317.11975,253.40585,gap_score_smooth,0.7911261320114136,0.1746889352798462,19.09288634050477,0.7037816643714905,13.72412332971591,32.81700967022068,0,43,,80.0,0.0,61.0,0,43,0.08826451748609543,0.6164371967315674,43,0.7028616145253181,0.1746889352798462,0.43877527490258217
S_184,gap,2,80,269.46542,392.7615,gap_score_smooth,0.826026201248169,0.03381514549255371,6.711897288648174,0.8091186285018921,75.91709029595329,82.62898758460146,0,85,19.0,96.0,61.0,16.0,74,85,0.8030384182929993,0.7922110557556152,11,0.022987782955169678,0.03381514549255371,0.028401464223861694
S_184,gap,3,96,252.04666,429.3138,gap_score_smooth,0.937643826007843,0.18230503797531128,14.096076812189239,0.8464913070201874,89.70118216944428,103.79725898163352,0,123,80.0,158.0,16.0,62.0,85,107,0.7922110557556152,0.7761733531951904,22,0.14543277025222778,0.1614704728126526,0.15345162153244019
S_184,gap,4,158,296.32336,570.954,gap_score_smooth,0.9884470701217651,0.9001825526356697,201.6293997988416,0.5383557938039303,8.393057024940783,210.0224568237824,0,239,96.0,206.0,62.0,48.0,153,166,0.9316483736038208,0.8910114169120789,13,0.056798696517944336,0.09743565320968628,0.07711717486381531
S_184,gap,5,206,346.3344,680.6109,gap_score_smooth,0.7467198371887207,0.06259655952453613,3.3174000966723725,0.7154215574264526,203.78422750215438,207.10162759882675,202,239,158.0,225.0,48.0,19.0,202,214,0.6841232776641846,0.41200822591781616,12,0.06259655952453613,0.33471161127090454,0.19865408539772034
S_184,gap,6,225,328.24814,724.0167,gap_score_smooth,0.7345064282417297,0.3224982023239136,7.933963050399996,0.573257327079773,221.63639852673276,229.57036157713276,214,239,206.0,,19.0,0.0,214,239,0.41200822591781616,0.05425770580768585,25,0.3224982023239136,0.6802487224340439,0.5013734623789787
S_185,gap,1,16,242.06737,221.74059,gap_score_smooth,0.7464725375175476,0.17483317852020264,28.71985553427901,0.6590559482574463,8.938512024897161,37.65836755917617,0,41,,35.0,0.0,19.0,0,21,0.18366213142871857,0.6959818601608276,21,0.562810406088829,0.05049067735671997,0.3066505417227745
S_185,gap,2,35,248.663,261.80753,gap_score_smooth,0.7195769548416138,0.051393985748291016,3.56594936710475,0.6938799619674683,33.11236857301992,36.67831794012467,31,41,16.0,59.0,19.0,24.0,31,41,0.6681829690933228,0.571639358997345,10,0.051393985748291016,0.1479375958442688,0.09966579079627991
S_185,gap,3,59,243.45667,312.4184,gap_score_smooth,0.7280782461166382,0.12349605560302734,8.377179640163604,0.6663302183151245,55.04485121461811,63.42203085478172,41,70,35.0,83.0,24.0,24.0,52,70,0.6085069179534912,0.6045821905136108,18,0.11957132816314697,0.12349605560302734,0.12153369188308716
S_185,gap,4,83,195.28825,363.0293,gap_score_smooth,0.9025107622146606,0.04737371206283569,4.424895592132415,0.8788239061832428,81.28364724976853,85.70854284190095,0,97,59.0,105.0,24.0,22.0,70,87,0.6045821905136108,0.8726004362106323,17,0.2979285717010498,0.02991032600402832,0.16391944885253906
S_185,gap,5,105,161.43896,409.4226,gap_score_smooth,0.9284367561340332,0.4830079972743988,46.886524853732055,0.6869327574968338,76.00725503772887,122.89377989146092,0,129,83.0,143.0,22.0,38.0,97,111,0.855137050151825,0.8157994747161865,14,0.07329970598220825,0.11263728141784668,0.09296849370002747
S_185,gap,6,143,202.65845,489.5565,gap_score_smooth,0.8929654955863953,0.18293362855911255,16.188397781935663,0.801498681306839,138.19575958369404,154.3841573656297,129,160,105.0,167.0,38.0,24.0,129,160,0.4454287588596344,0.7100318670272827,31,0.44753673672676086,0.18293362855911255,0.3152351826429367
S_185,gap,7,167,243.7302,540.16736,gap_score_smooth,0.9251841902732849,0.18114835023880005,7.690065494084735,0.8346100151538849,163.9498488756112,171.63991436969593,129,180,143.0,188.0,24.0,21.0,160,180,0.7100318670272827,0.7440358400344849,20,0.2151523232460022,0.18114835023880005,0.19815033674240112
S_185,gap,8,188,258.75174,584.4519,gap_score_smooth,0.9349650740623474,0.3350145220756531,8.758460290228186,0.7674578130245209,182.51381276739022,191.2722730576184,0,203,167.0,212.0,21.0,24.0,180,203,0.7440358400344849,0.5999505519866943,23,0.19092923402786255,0.3350145220756531,0.2629718780517578
S_185,gap,9,212,264.09985,635.06274,gap_score_smooth,0.952877938747406,0.7692158073186874,87.21811368063243,0.5682700350880623,132.27107551450734,219.48918919513977,0,239,188.0,,24.0,0.0,203,239,0.5999505519866943,0.039791230112314224,36,0.35292738676071167,0.9130867086350918,0.6330070476979017
S_186,gap,1,19,196.17346,252.40585,gap_score_smooth,0.7200150489807129,0.20125561952590942,23.867204932810854,0.6193872392177582,14.423760159591613,38.290965092402466,0,46,,109.0,0.0,90.0,0,24,0.12224328517913818,0.6607812643051147,24,0.5977717638015747,0.059233784675598145,0.3285027742385864
S_186,gap,2,109,119.54152,458.01254,gap_score_smooth,0.9475456476211548,0.1096692681312561,10.922447703959605,0.8927110135555267,102.78074064790603,113.70318835186563,0,118,19.0,149.0,90.0,40.0,97,118,0.8389326333999634,0.8378763794898987,21,0.1086130142211914,0.1096692681312561,0.10914114117622375
S_186,gap,3,149,171.29857,549.3933,gap_score_smooth,0.980258584022522,0.8580152988433838,144.14412715522002,0.5512509346008301,49.403944291085715,193.54807144630573,0,239,109.0,178.0,40.0,29.0,143,156,0.904168963432312,0.8790470361709595,13,0.07608962059020996,0.1012115478515625,0.08865058422088623
S_186,gap,4,178,225.42441,615.64435,gap_score_smooth,0.8613486289978027,0.24781769514083862,18.879824651805933,0.7374397814273834,171.86630854753378,190.7461331993397,167,239,149.0,211.0,29.0,33.0,167,185,0.6135309338569641,0.8106572031974792,18,0.24781769514083862,0.050691425800323486,0.14925456047058105
S_186,gap,5,211,235.82759,691.03345,gap_score_smooth,0.843609094619751,0.35283875465393066,6.904189285448126,0.6671897172927856,207.8876986311033,214.79188791655142,196,239,178.0,,33.0,0.0,203,230,0.49534451961517334,0.1837843656539917,27,0.34826457500457764,0.6598247289657593,0.5040446519851685
S_187,gap,1,17,210.49763,97.159,gap_score_smooth,0.7491704225540161,0.1764926314353943,23.45275528242147,0.660924106836319,8.425099527821498,31.87785481024297,0,55,,42.0,0.0,25.0,0,26,0.09789638966321945,0.66875159740448,26,0.6512740328907967,0.08041882514953613,0.3658464290201664
S_187,gap,2,42,189.29506,166.51047,gap_score_smooth,0.6832958459854126,0.03426992893218994,6.824718765491767,0.6661608815193176,37.91044936804255,44.735168133534316,34,55,17.0,72.0,25.0,30.0,34,55,0.6490259170532227,0.5726777911186218,21,0.03426992893218994,0.11061805486679077,0.07244399189949036
S_187,gap,3,72,174.40257,249.73222,gap_score_smooth,0.7821705341339111,0.06555050611495972,6.727447112661835,0.7493952810764313,68.50132510852181,75.22877222118365,0,82,42.0,87.0,30.0,15.0,55,82,0.5726777911186218,0.7166200280189514,27,0.2094927430152893,0.06555050611495972,0.1375216245651245
S_187,gap,4,87,175.5478,291.3431,gap_score_smooth,0.7507659196853638,0.03291428089141846,3.467297082265034,0.7343087792396545,84.80284250389842,88.27013958616345,82,90,72.0,101.0,15.0,14.0,82,90,0.7166200280189514,0.7178516387939453,8,0.034145891666412354,0.03291428089141846,0.033530086278915405
S_187,gap,5,101,186.08739,330.1799,gap_score_smooth,0.8926733732223511,0.17329466342926025,10.534601196725774,0.806026041507721,95.1921763028793,105.72677749960508,0,120,87.0,131.0,14.0,30.0,90,107,0.7178516387939453,0.7999323010444641,17,0.17482173442840576,0.09274107217788696,0.13378140330314636
S_187,gap,6,131,220.63904,413.40167,gap_score_smooth,0.9678051471710205,0.8699087575078011,181.74805014381258,0.53285076841712,5.825651639426823,187.5737017832394,0,239,101.0,146.0,30.0,15.0,120,141,0.7193787097930908,0.9000224471092224,21,0.2484264373779297,0.0677827000617981,0.1581045687198639
S_187,gap,7,146,236.845,455.01254,gap_score_smooth,0.9338167309761047,0.033794283866882324,3.4256783911356194,0.9169195890426636,143.47192946131432,146.89760785244994,141,239,131.0,165.0,15.0,19.0,141,158,0.9000224471092224,0.6094841361045837,17,0.033794283866882324,0.324332594871521,0.17906343936920166
S_187,gap,8,165,248.44342,507.71967,gap_score_smooth,0.8472155928611755,0.2377314567565918,6.340980320060254,0.7283498644828796,161.56164957767572,167.90262989773598,158,239,146.0,184.0,19.0,19.0,158,177,0.6094841361045837,0.5491855144500732,19,0.2377314567565918,0.2980300784111023,0.26788076758384705
S_187,gap,9,184,251.50388,560.42676,gap_score_smooth,0.8016853332519531,0.2524998188018799,5.156541629515289,0.6754354238510132,181.1338058116055,186.2903474411208,177,195,165.0,206.0,19.0,22.0,177,195,0.5491855144500732,0.15212206542491913,18,0.2524998188018799,0.649563267827034,0.45103154331445694
S_187,gap,10,206,250.35202,621.45605,gap_score_smooth,0.818382203578949,0.6662601381540298,32.19514473569893,0.48525213450193405,201.4616587091394,233.65680344483835,195,239,184.0,228.0,22.0,22.0,195,214,0.15212206542491913,0.5327817797660828,19,0.6662601381540298,0.2856004238128662,0.47593028098344803
S_187,gap,11,228,244.62315,682.48535,gap_score_smooth,0.6840990781784058,0.17500734329223633,8.969748037726362,0.5965954065322876,223.26694242740723,232.2366904651336,220,239,206.0,,22.0,0.0,220,239,0.5090917348861694,0.09408795088529587,19,0.17500734329223633,0.5900111272931099,0.3825092352926731
S_188,gap,1,16,209.02356,144.61089,gap_score_smooth,0.7295576333999634,0.03357982635498047,4.984933577714568,0.7127677202224731,12.974367046268387,17.959300623982955,0,21,,36.0,0.0,20.0,0,21,0.1036941185593605,0.6959778070449829,21,0.6258635148406029,0.03357982635498047,0.32972167059779167
S_188,gap,2,36,208.75812,187.87448,gap_score_smooth,0.7648932337760925,0.20657211542129517,32.58101914761084,0.661607176065445,9.020622199361442,41.60164134697228,0,71,16.0,62.0,20.0,26.0,21,46,0.6959778070449829,0.587171733379364,25,0.06891542673110962,0.17772150039672852,0.12331846356391907
S_188,gap,3,62,192.02618,244.11716,gap_score_smooth,0.6910484433174133,0.10387670993804932,11.209159776550464,0.6391100883483887,55.410029345583126,66.61918912213359,46,71,36.0,82.0,26.0,20.0,46,71,0.587171733379364,0.5583211183547974,25,0.10387670993804932,0.13272732496261597,0.11830201745033264
S_188,gap,4,82,153.45787,287.38077,gap_score_smooth,0.8560044765472412,0.17766940593719482,13.544403390331425,0.7671697735786438,78.49744816531586,92.04185155564728,0,98,62.0,108.0,20.0,26.0,71,98,0.5583211183547974,0.6783350706100464,27,0.29768335819244385,0.17766940593719482,0.23767638206481934
S_188,gap,5,108,142.81886,343.62344,gap_score_smooth,0.9359111189842224,0.1564430594444275,9.960500107087142,0.8576895892620087,102.24660734233011,112.20710744941725,0,116,82.0,141.0,26.0,33.0,98,116,0.6783350706100464,0.7794680595397949,18,0.257576048374176,0.1564430594444275,0.20700955390930176
S_188,gap,6,141,183.89178,415.00836,gap_score_smooth,0.9914298057556152,0.8877356871962547,201.0517761911055,0.5475619621574879,7.007878849717613,208.0596550408231,0,239,108.0,184.0,33.0,43.0,132,146,0.8606447577476501,0.9747975468635559,14,0.1307850480079651,0.016632258892059326,0.07370865345001221
S_188,gap,7,184,235.76817,508.02512,gap_score_smooth,0.8302965760231018,0.10146433115005493,4.371332901782836,0.7795644104480743,181.91924545441347,186.2905783561963,179,239,141.0,204.0,43.0,20.0,179,190,0.7288322448730469,0.6994462013244629,11,0.10146433115005493,0.13085037469863892,0.11615735292434692
S_188,gap,8,204,237.0445,551.2887,gap_score_smooth,0.7782577872276306,0.10192608833312988,3.4767973388613598,0.7272947430610657,202.15824370604776,205.63504104490912,200,239,184.0,226.0,20.0,22.0,200,212,0.6763316988945007,0.42338988184928894,12,0.10192608833312988,0.3548679053783417,0.22839699685573578
S_188,gap,9,226,228.99309,598.87866,gap_score_smooth,0.7329571843147278,0.30956730246543884,6.554914088034479,0.5781735330820084,222.97145495875543,229.5263690467899,212,239,204.0,,22.0,0.0,219,239,0.45409539341926575,0.049703437834978104,20,0.27886179089546204,0.6832537464797497,0.48105776868760586
S_189,gap,1,24,187.44775,302.4184,gap_score_smooth,0.7513301372528076,0.36275336146354675,30.684451073433166,0.5699534565210342,8.78363383013861,39.46808490357178,0,52,,69.0,0.0,45.0,18,28,0.6790845394134521,0.7180964350700378,10,0.07224559783935547,0.033233702182769775,0.05273965001106262
S_189,gap,2,69,150.39441,400.70294,gap_score_smooth,0.7321251630783081,0.16099846363067627,7.57765358155082,0.65162593126297,65.5920358891408,73.16968947069162,52,84,24.0,115.0,45.0,46.0,52,75,0.38857677578926086,0.628096342086792,23,0.34354838728904724,0.10402882099151611,0.22378860414028168
S_189,gap,3,115,89.75357,501.17154,gap_score_smooth,0.9167344570159912,0.31797128915786743,15.967469967845545,0.7577488124370575,107.17434166940926,123.1418116372548,0,143,69.0,131.0,46.0,16.0,100,126,0.6343511343002319,0.7187196016311646,26,0.2823833227157593,0.19801485538482666,0.24019908905029297
S_189,gap,4,131,95.66005,536.1171,gap_score_smooth,0.779951810836792,0.06123220920562744,4.446575373392051,0.7493357062339783,128.2668726653395,132.71344803873154,126,143,115.0,165.0,16.0,34.0,126,143,0.7187196016311646,0.5987631678581238,17,0.06123220920562744,0.1811886429786682,0.12121042609214783
S_189,gap,5,165,144.3285,610.3766,gap_score_smooth,0.9532878994941711,0.8591680154204369,146.83923313375686,0.5237038917839527,58.709925768761934,205.5491589025188,0,239,131.0,194.0,34.0,29.0,157,172,0.6439085602760315,0.7156363725662231,15,0.30937933921813965,0.237651526927948,0.2735154330730438
S_189,gap,6,194,203.65373,673.71545,gap_score_smooth,0.8943560719490051,0.3586617112159729,8.963355178731831,0.7150252163410187,190.13367438097325,199.09702955970508,186,239,165.0,215.0,29.0,21.0,186,207,0.5356943607330322,0.5024465918540955,21,0.3586617112159729,0.39190948009490967,0.3752855956554413
S_189,gap,7,215,216.83846,719.5816,gap_score_smooth,0.8298377990722656,0.32739120721817017,6.499503357540505,0.6661421954631805,211.40775024138463,217.90725359892514,207,239,194.0,,21.0,0.0,207,239,0.5024465918540955,0.034296490252017975,32,0.32739120721817017,0.7955413088202477,0.5614662580192089
S_190,gap,1,18,204.81801,351.3138,gap_score_smooth,0.49059000611305237,0.12232130765914917,6.966774990651505,0.4294293522834778,14.526269146726893,21.493044137378398,0,24,,32.0,0.0,14.0,12,24,0.36162689328193665,0.3682686984539032,12,0.12896311283111572,0.12232130765914917,0.12564221024513245
S_190,gap,2,32,204.00438,381.8912,gap_score_smooth,0.6319018006324768,0.06177312135696411,4.811176965453985,0.6010152399539948,29.488246260884058,34.29942322633804,0,36,18.0,76.0,14.0,44.0,24,36,0.3682686984539032,0.5701286792755127,12,0.2636331021785736,0.06177312135696411,0.16270311176776886
S_190,gap,3,76,162.87392,477.99164,gap_score_smooth,0.8925528526306152,0.07478189468383789,9.3971031748612,0.8551619052886963,71.6898535498918,81.086956724753,0,85,32.0,90.0,44.0,14.0,58,85,0.7487855553627014,0.8177709579467773,27,0.14376729726791382,0.07478189468383789,0.10927459597587585
S_190,gap,4,90,125.58087,508.56903,gap_score_smooth,0.911794900894165,0.15523195266723633,18.741351726860117,0.8341789245605469,86.33762737989895,105.07897910675906,0,110,76.0,146.0,14.0,56.0,85,94,0.8177709579467773,0.8814381957054138,9,0.0940239429473877,0.03035670518875122,0.06219032406806946
S_190,gap,5,146,97.3968,630.87866,gap_score_smooth,0.9783677458763123,0.9056339338421822,171.46501555503895,0.5255507789552212,27.726044618800902,199.19106017383984,0,239,90.0,161.0,56.0,15.0,141,154,0.937728762626648,0.8208182454109192,13,0.04063898324966431,0.15754950046539307,0.09909424185752869
S_190,gap,6,161,121.28448,663.6402,gap_score_smooth,0.9562444090843201,0.13542616367340088,6.698758744136029,0.8885313272476196,157.62874468582478,164.3275034299608,154,239,146.0,191.0,15.0,30.0,154,172,0.8208182454109192,0.7162236571311951,18,0.13542616367340088,0.240020751953125,0.18772345781326294
S_190,gap,7,191,177.13643,729.1632,gap_score_smooth,0.9119999408721924,0.19577628374099731,17.738169772409663,0.8141117990016937,176.87080468242166,194.60897445483133,172,239,161.0,210.0,30.0,19.0,186,202,0.8353234529495239,0.4374769330024719,16,0.07667648792266846,0.47452300786972046,0.27559974789619446
S_190,gap,8,210,216.15115,770.6611,gap_score_smooth,0.7461522817611694,0.3086753487586975,9.114072491388384,0.5918146073818207,206.01541309507414,215.12948558646252,202,239,191.0,228.0,19.0,18.0,202,221,0.4374769330024719,0.41623345017433167,19,0.3086753487586975,0.32991883158683777,0.31929709017276764
S_190,gap,9,228,236.18832,809.9749,gap_score_smooth,0.6635134816169739,0.2472800314426422,5.746067151362695,0.5398734658956528,224.90569302738794,230.65176017875064,221,239,210.0,,18.0,0.0,221,239,0.41623345017433167,0.0727338120341301,18,0.2472800314426422,0.5907796695828438,0.419029850512743
S_191,gap,1,8,314.8217,100.96653,gap_score_smooth,0.679631769657135,0.11133933067321777,4.461829036324689,0.6239621043205261,5.784441276308092,10.246270312632781,0,21,,42.0,0.0,34.0,0,12,0.2515542209148407,0.595000147819519,12,0.4280775487422943,0.08463162183761597,0.25635458528995514
S_191,gap,2,42,309.57922,202.82426,gap_score_smooth,0.9208543300628662,0.29477816820144653,46.87074646077926,0.7734652459621429,33.468150592854286,80.33889705363354,0,85,8.0,71.0,34.0,29.0,21,50,0.5682924389839172,0.7874850630760193,29,0.352561891078949,0.13336926698684692,0.24296557903289795
